group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare,AVL,4,,,69291840.0,ns,2
Compare,AVL,4,,,68859714.0,ns,2
Compare,AVL,4,,,68905675.0,ns,2
Compare,AVL,4,,,70336613.0,ns,2
Compare,AVL,4,,,69778340.0,ns,2
Compare,AVL,4,,,70660875.0,ns,2
Compare,AVL,4,,,68801780.0,ns,2
Compare,AVL,4,,,68632219.0,ns,2
Compare,AVL,4,,,69396796.0,ns,2
Compare,AVL,4,,,68564606.0,ns,2
Compare,AVL,4,,,69058529.0,ns,2
Compare,AVL,4,,,69053767.0,ns,2
Compare,AVL,4,,,68989827.0,ns,2
Compare,AVL,4,,,69533742.0,ns,2
Compare,AVL,4,,,69238497.0,ns,2
Compare,AVL,4,,,68954713.0,ns,2
Compare,AVL,4,,,68611199.0,ns,2
Compare,AVL,4,,,69709252.0,ns,2
Compare,AVL,4,,,73998450.0,ns,2
Compare,AVL,4,,,72540698.0,ns,2
Compare,AVL,4,,,69672604.0,ns,2
Compare,AVL,4,,,69259749.0,ns,2
Compare,AVL,4,,,70029369.0,ns,2
Compare,AVL,4,,,68719526.0,ns,2
Compare,AVL,4,,,69235434.0,ns,2
Compare,AVL,4,,,68436436.0,ns,2
Compare,AVL,4,,,68446546.0,ns,2
Compare,AVL,4,,,68523073.0,ns,2
Compare,AVL,4,,,68593806.0,ns,2
Compare,AVL,4,,,68391363.0,ns,2
Compare,AVL,4,,,68549954.0,ns,2
Compare,AVL,4,,,68714137.0,ns,2
Compare,AVL,4,,,68478371.0,ns,2
Compare,AVL,4,,,68780857.0,ns,2
Compare,AVL,4,,,71066428.0,ns,2
Compare,AVL,4,,,69860725.0,ns,2
Compare,AVL,4,,,68747323.0,ns,2
Compare,AVL,4,,,68740155.0,ns,2
Compare,AVL,4,,,68618383.0,ns,2
Compare,AVL,4,,,68742946.0,ns,2
Compare,AVL,4,,,68844024.0,ns,2
Compare,AVL,4,,,68646290.0,ns,2
Compare,AVL,4,,,68684740.0,ns,2
Compare,AVL,4,,,68760415.0,ns,2
Compare,AVL,4,,,68700151.0,ns,2
Compare,AVL,4,,,68662203.0,ns,2
Compare,AVL,4,,,69548977.0,ns,2
Compare,AVL,4,,,68818262.0,ns,2
Compare,AVL,4,,,71120839.0,ns,2
Compare,AVL,4,,,68968637.0,ns,2
Compare,AVL,4,,,70414428.0,ns,2
Compare,AVL,4,,,69375203.0,ns,2
Compare,AVL,4,,,68839308.0,ns,2
Compare,AVL,4,,,69206416.0,ns,2
Compare,AVL,4,,,69663943.0,ns,2
Compare,AVL,4,,,69083166.0,ns,2
Compare,AVL,4,,,69221526.0,ns,2
Compare,AVL,4,,,69209560.0,ns,2
Compare,AVL,4,,,69377042.0,ns,2
Compare,AVL,4,,,68877953.0,ns,2
Compare,AVL,4,,,69270906.0,ns,2
Compare,AVL,4,,,69069312.0,ns,2
Compare,AVL,4,,,71581445.0,ns,2
Compare,AVL,4,,,69762667.0,ns,2
Compare,AVL,4,,,69064557.0,ns,2
Compare,AVL,4,,,69467306.0,ns,2
Compare,AVL,4,,,69772299.0,ns,2
Compare,AVL,4,,,69350769.0,ns,2
Compare,AVL,4,,,69516246.0,ns,2
Compare,AVL,4,,,69114356.0,ns,2
Compare,AVL,4,,,69030205.0,ns,2
Compare,AVL,4,,,69046125.0,ns,2
Compare,AVL,4,,,69034697.0,ns,2
Compare,AVL,4,,,68863323.0,ns,2
Compare,AVL,4,,,68985688.0,ns,2
Compare,AVL,4,,,69227360.0,ns,2
Compare,AVL,4,,,68643948.0,ns,2
Compare,AVL,4,,,70574250.0,ns,2
Compare,AVL,4,,,68857241.0,ns,2
Compare,AVL,4,,,68853438.0,ns,2
Compare,AVL,4,,,68672045.0,ns,2
Compare,AVL,4,,,69137579.0,ns,2
Compare,AVL,4,,,69862513.0,ns,2
Compare,AVL,4,,,70086716.0,ns,2
Compare,AVL,4,,,68913602.0,ns,2
Compare,AVL,4,,,68987110.0,ns,2
Compare,AVL,4,,,69146207.0,ns,2
Compare,AVL,4,,,68884205.0,ns,2
Compare,AVL,4,,,68896287.0,ns,2
Compare,AVL,4,,,69346236.0,ns,2
Compare,AVL,4,,,69530764.0,ns,2
Compare,AVL,4,,,70554442.0,ns,2
Compare,AVL,4,,,69222652.0,ns,2
Compare,AVL,4,,,69059550.0,ns,2
Compare,AVL,4,,,68686774.0,ns,2
Compare,AVL,4,,,68748503.0,ns,2
Compare,AVL,4,,,68611491.0,ns,2
Compare,AVL,4,,,69000579.0,ns,2
Compare,AVL,4,,,69558839.0,ns,2
Compare,AVL,4,,,69110341.0,ns,2
