group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare_insert_delete,RBT,0,,,51268318.0,ns,16
Compare_insert_delete,RBT,0,,,51294462.0,ns,16
Compare_insert_delete,RBT,0,,,51323649.0,ns,16
Compare_insert_delete,RBT,0,,,51271409.0,ns,16
Compare_insert_delete,RBT,0,,,51307329.0,ns,16
Compare_insert_delete,RBT,0,,,51723133.0,ns,16
Compare_insert_delete,RBT,0,,,51294137.0,ns,16
Compare_insert_delete,RBT,0,,,51262090.0,ns,16
Compare_insert_delete,RBT,0,,,51319240.0,ns,16
Compare_insert_delete,RBT,0,,,51298557.0,ns,16
Compare_insert_delete,RBT,0,,,51310626.0,ns,16
Compare_insert_delete,RBT,0,,,51273698.0,ns,16
Compare_insert_delete,RBT,0,,,51266917.0,ns,16
Compare_insert_delete,RBT,0,,,51312033.0,ns,16
Compare_insert_delete,RBT,0,,,51582298.0,ns,16
Compare_insert_delete,RBT,0,,,51302573.0,ns,16
Compare_insert_delete,RBT,0,,,51237225.0,ns,16
Compare_insert_delete,RBT,0,,,51314208.0,ns,16
Compare_insert_delete,RBT,0,,,51297991.0,ns,16
Compare_insert_delete,RBT,0,,,51325073.0,ns,16
Compare_insert_delete,RBT,0,,,51430981.0,ns,16
Compare_insert_delete,RBT,0,,,51344453.0,ns,16
Compare_insert_delete,RBT,0,,,51255116.0,ns,16
Compare_insert_delete,RBT,0,,,51281182.0,ns,16
Compare_insert_delete,RBT,0,,,51286176.0,ns,16
Compare_insert_delete,RBT,0,,,51724735.0,ns,16
Compare_insert_delete,RBT,0,,,51302885.0,ns,16
Compare_insert_delete,RBT,0,,,51359529.0,ns,16
Compare_insert_delete,RBT,0,,,51277660.0,ns,16
Compare_insert_delete,RBT,0,,,51279916.0,ns,16
Compare_insert_delete,RBT,0,,,51349597.0,ns,16
Compare_insert_delete,RBT,0,,,51270149.0,ns,16
Compare_insert_delete,RBT,0,,,51336495.0,ns,16
Compare_insert_delete,RBT,0,,,51194767.0,ns,16
Compare_insert_delete,RBT,0,,,51261691.0,ns,16
Compare_insert_delete,RBT,0,,,51544691.0,ns,16
Compare_insert_delete,RBT,0,,,51344730.0,ns,16
Compare_insert_delete,RBT,0,,,51266544.0,ns,16
Compare_insert_delete,RBT,0,,,51303467.0,ns,16
Compare_insert_delete,RBT,0,,,51318328.0,ns,16
Compare_insert_delete,RBT,0,,,51280515.0,ns,16
Compare_insert_delete,RBT,0,,,51325806.0,ns,16
Compare_insert_delete,RBT,0,,,51307075.0,ns,16
Compare_insert_delete,RBT,0,,,51284600.0,ns,16
Compare_insert_delete,RBT,0,,,52216331.0,ns,16
Compare_insert_delete,RBT,0,,,51386570.0,ns,16
Compare_insert_delete,RBT,0,,,51251806.0,ns,16
Compare_insert_delete,RBT,0,,,51309423.0,ns,16
Compare_insert_delete,RBT,0,,,51278038.0,ns,16
Compare_insert_delete,RBT,0,,,51330265.0,ns,16
Compare_insert_delete,RBT,0,,,51243273.0,ns,16
Compare_insert_delete,RBT,0,,,51324893.0,ns,16
Compare_insert_delete,RBT,0,,,51306133.0,ns,16
Compare_insert_delete,RBT,0,,,51326643.0,ns,16
Compare_insert_delete,RBT,0,,,51277223.0,ns,16
Compare_insert_delete,RBT,0,,,51235304.0,ns,16
Compare_insert_delete,RBT,0,,,51283867.0,ns,16
Compare_insert_delete,RBT,0,,,51665314.0,ns,16
Compare_insert_delete,RBT,0,,,51293658.0,ns,16
Compare_insert_delete,RBT,0,,,51296812.0,ns,16
Compare_insert_delete,RBT,0,,,51343524.0,ns,16
