group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare_insert_delete,RBT,4,,,65176237.0,ns,1
Compare_insert_delete,RBT,4,,,63599147.0,ns,1
Compare_insert_delete,RBT,4,,,64566652.0,ns,1
Compare_insert_delete,RBT,4,,,64387681.0,ns,1
Compare_insert_delete,RBT,4,,,64045627.0,ns,1
Compare_insert_delete,RBT,4,,,65436171.0,ns,1
Compare_insert_delete,RBT,4,,,63364566.0,ns,1
Compare_insert_delete,RBT,4,,,69109040.0,ns,1
Compare_insert_delete,RBT,4,,,63812671.0,ns,1
Compare_insert_delete,RBT,4,,,63068710.0,ns,1
Compare_insert_delete,RBT,4,,,63725384.0,ns,1
Compare_insert_delete,RBT,4,,,63296803.0,ns,1
Compare_insert_delete,RBT,4,,,64882624.0,ns,1
Compare_insert_delete,RBT,4,,,65292994.0,ns,1
Compare_insert_delete,RBT,4,,,63466371.0,ns,1
Compare_insert_delete,RBT,4,,,63225417.0,ns,1
Compare_insert_delete,RBT,4,,,63569505.0,ns,1
Compare_insert_delete,RBT,4,,,63186697.0,ns,1
Compare_insert_delete,RBT,4,,,63312589.0,ns,1
Compare_insert_delete,RBT,4,,,63257461.0,ns,1
Compare_insert_delete,RBT,4,,,63733975.0,ns,1
Compare_insert_delete,RBT,4,,,66133537.0,ns,1
Compare_insert_delete,RBT,4,,,63917892.0,ns,1
Compare_insert_delete,RBT,4,,,63240625.0,ns,1
Compare_insert_delete,RBT,4,,,63879264.0,ns,1
Compare_insert_delete,RBT,4,,,62576216.0,ns,1
Compare_insert_delete,RBT,4,,,64061941.0,ns,1
Compare_insert_delete,RBT,4,,,63270576.0,ns,1
Compare_insert_delete,RBT,4,,,63370193.0,ns,1
Compare_insert_delete,RBT,4,,,64456383.0,ns,1
Compare_insert_delete,RBT,4,,,63582362.0,ns,1
Compare_insert_delete,RBT,4,,,63653317.0,ns,1
Compare_insert_delete,RBT,4,,,63655063.0,ns,1
Compare_insert_delete,RBT,4,,,63559869.0,ns,1
Compare_insert_delete,RBT,4,,,63431454.0,ns,1
Compare_insert_delete,RBT,4,,,64141812.0,ns,1
Compare_insert_delete,RBT,4,,,63003389.0,ns,1
Compare_insert_delete,RBT,4,,,66125281.0,ns,1
Compare_insert_delete,RBT,4,,,64643146.0,ns,1
Compare_insert_delete,RBT,4,,,63203610.0,ns,1
Compare_insert_delete,RBT,4,,,64096530.0,ns,1
Compare_insert_delete,RBT,4,,,63296369.0,ns,1
Compare_insert_delete,RBT,4,,,62959306.0,ns,1
Compare_insert_delete,RBT,4,,,63103619.0,ns,1
Compare_insert_delete,RBT,4,,,63735665.0,ns,1
Compare_insert_delete,RBT,4,,,63547210.0,ns,1
Compare_insert_delete,RBT,4,,,65115661.0,ns,1
Compare_insert_delete,RBT,4,,,63631225.0,ns,1
Compare_insert_delete,RBT,4,,,63382011.0,ns,1
Compare_insert_delete,RBT,4,,,63276724.0,ns,1
Compare_insert_delete,RBT,4,,,63929257.0,ns,1
Compare_insert_delete,RBT,4,,,64450823.0,ns,1
Compare_insert_delete,RBT,4,,,66290446.0,ns,1
Compare_insert_delete,RBT,4,,,63169455.0,ns,1
Compare_insert_delete,RBT,4,,,68217931.0,ns,1
Compare_insert_delete,RBT,4,,,63570785.0,ns,1
Compare_insert_delete,RBT,4,,,63606509.0,ns,1
Compare_insert_delete,RBT,4,,,63177900.0,ns,1
Compare_insert_delete,RBT,4,,,63042473.0,ns,1
Compare_insert_delete,RBT,4,,,63367539.0,ns,1
Compare_insert_delete,RBT,4,,,63113589.0,ns,1
Compare_insert_delete,RBT,4,,,63106619.0,ns,1
Compare_insert_delete,RBT,4,,,63781084.0,ns,1
Compare_insert_delete,RBT,4,,,63424099.0,ns,1
Compare_insert_delete,RBT,4,,,64197937.0,ns,1
Compare_insert_delete,RBT,4,,,63339661.0,ns,1
Compare_insert_delete,RBT,4,,,63380880.0,ns,1
