group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare_insert_delete,AVL,3,,,51656418.0,ns,1
Compare_insert_delete,AVL,3,,,54172315.0,ns,1
Compare_insert_delete,AVL,3,,,54670046.0,ns,1
Compare_insert_delete,AVL,3,,,51933073.0,ns,1
Compare_insert_delete,AVL,3,,,51775309.0,ns,1
Compare_insert_delete,AVL,3,,,52596645.0,ns,1
Compare_insert_delete,AVL,3,,,52165602.0,ns,1
Compare_insert_delete,AVL,3,,,51789495.0,ns,1
Compare_insert_delete,AVL,3,,,51361408.0,ns,1
Compare_insert_delete,AVL,3,,,51859974.0,ns,1
Compare_insert_delete,AVL,3,,,51379019.0,ns,1
Compare_insert_delete,AVL,3,,,51473176.0,ns,1
Compare_insert_delete,AVL,3,,,51705599.0,ns,1
Compare_insert_delete,AVL,3,,,51811920.0,ns,1
Compare_insert_delete,AVL,3,,,51414473.0,ns,1
Compare_insert_delete,AVL,3,,,51476299.0,ns,1
Compare_insert_delete,AVL,3,,,51665015.0,ns,1
Compare_insert_delete,AVL,3,,,51996659.0,ns,1
Compare_insert_delete,AVL,3,,,51383018.0,ns,1
Compare_insert_delete,AVL,3,,,51705092.0,ns,1
Compare_insert_delete,AVL,3,,,53941667.0,ns,1
Compare_insert_delete,AVL,3,,,52170131.0,ns,1
Compare_insert_delete,AVL,3,,,51585070.0,ns,1
Compare_insert_delete,AVL,3,,,51491692.0,ns,1
Compare_insert_delete,AVL,3,,,52022855.0,ns,1
Compare_insert_delete,AVL,3,,,51858566.0,ns,1
Compare_insert_delete,AVL,3,,,51570988.0,ns,1
Compare_insert_delete,AVL,3,,,52933496.0,ns,1
Compare_insert_delete,AVL,3,,,51480682.0,ns,1
Compare_insert_delete,AVL,3,,,51843049.0,ns,1
Compare_insert_delete,AVL,3,,,51242985.0,ns,1
Compare_insert_delete,AVL,3,,,52036970.0,ns,1
Compare_insert_delete,AVL,3,,,51745486.0,ns,1
Compare_insert_delete,AVL,3,,,51957179.0,ns,1
Compare_insert_delete,AVL,3,,,51261976.0,ns,1
Compare_insert_delete,AVL,3,,,51545011.0,ns,1
Compare_insert_delete,AVL,3,,,51935448.0,ns,1
Compare_insert_delete,AVL,3,,,52291374.0,ns,1
Compare_insert_delete,AVL,3,,,51489572.0,ns,1
Compare_insert_delete,AVL,3,,,54626725.0,ns,1
Compare_insert_delete,AVL,3,,,51749548.0,ns,1
Compare_insert_delete,AVL,3,,,52380740.0,ns,1
Compare_insert_delete,AVL,3,,,51358029.0,ns,1
Compare_insert_delete,AVL,3,,,51672279.0,ns,1
Compare_insert_delete,AVL,3,,,51591232.0,ns,1
Compare_insert_delete,AVL,3,,,51981941.0,ns,1
Compare_insert_delete,AVL,3,,,51499645.0,ns,1
Compare_insert_delete,AVL,3,,,51835979.0,ns,1
Compare_insert_delete,AVL,3,,,51362231.0,ns,1
Compare_insert_delete,AVL,3,,,52657243.0,ns,1
Compare_insert_delete,AVL,3,,,51689489.0,ns,1
Compare_insert_delete,AVL,3,,,51620474.0,ns,1
Compare_insert_delete,AVL,3,,,51389580.0,ns,1
Compare_insert_delete,AVL,3,,,51741860.0,ns,1
Compare_insert_delete,AVL,3,,,51243027.0,ns,1
Compare_insert_delete,AVL,3,,,51820285.0,ns,1
Compare_insert_delete,AVL,3,,,51468888.0,ns,1
Compare_insert_delete,AVL,3,,,51931774.0,ns,1
Compare_insert_delete,AVL,3,,,51208781.0,ns,1
Compare_insert_delete,AVL,3,,,52722665.0,ns,1
Compare_insert_delete,AVL,3,,,54993513.0,ns,1
Compare_insert_delete,AVL,3,,,51885389.0,ns,1
Compare_insert_delete,AVL,3,,,51897524.0,ns,1
Compare_insert_delete,AVL,3,,,51548764.0,ns,1
Compare_insert_delete,AVL,3,,,51488369.0,ns,1
Compare_insert_delete,AVL,3,,,52667688.0,ns,1
Compare_insert_delete,AVL,3,,,51184028.0,ns,1
Compare_insert_delete,AVL,3,,,51442421.0,ns,1
Compare_insert_delete,AVL,3,,,51454696.0,ns,1
Compare_insert_delete,AVL,3,,,51899253.0,ns,1
Compare_insert_delete,AVL,3,,,52342487.0,ns,1
Compare_insert_delete,AVL,3,,,51551344.0,ns,1
Compare_insert_delete,AVL,3,,,51506935.0,ns,1
Compare_insert_delete,AVL,3,,,51788502.0,ns,1
Compare_insert_delete,AVL,3,,,51736068.0,ns,1
Compare_insert_delete,AVL,3,,,52361974.0,ns,1
Compare_insert_delete,AVL,3,,,51883283.0,ns,1
Compare_insert_delete,AVL,3,,,51807937.0,ns,1
Compare_insert_delete,AVL,3,,,53045833.0,ns,1
Compare_insert_delete,AVL,3,,,51727748.0,ns,1
Compare_insert_delete,AVL,3,,,51644477.0,ns,1
Compare_insert_delete,AVL,3,,,52158539.0,ns,1
Compare_insert_delete,AVL,3,,,51343802.0,ns,1
Compare_insert_delete,AVL,3,,,51377482.0,ns,1
Compare_insert_delete,AVL,3,,,51764028.0,ns,1
Compare_insert_delete,AVL,3,,,51686615.0,ns,1
Compare_insert_delete,AVL,3,,,52163633.0,ns,1
Compare_insert_delete,AVL,3,,,51483069.0,ns,1
Compare_insert_delete,AVL,3,,,51369255.0,ns,1
Compare_insert_delete,AVL,3,,,52238311.0,ns,1
Compare_insert_delete,AVL,3,,,51343926.0,ns,1
Compare_insert_delete,AVL,3,,,52644715.0,ns,1
Compare_insert_delete,AVL,3,,,51457035.0,ns,1
Compare_insert_delete,AVL,3,,,51653406.0,ns,1
Compare_insert_delete,AVL,3,,,51511538.0,ns,1
Compare_insert_delete,AVL,3,,,51515753.0,ns,1
Compare_insert_delete,AVL,3,,,51410966.0,ns,1
Compare_insert_delete,AVL,3,,,54507162.0,ns,1
Compare_insert_delete,AVL,3,,,51424865.0,ns,1
Compare_insert_delete,AVL,3,,,51976945.0,ns,1
