group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare_insert_delete,RBT,2,,,57945941.0,ns,2
Compare_insert_delete,RBT,2,,,57503542.0,ns,2
Compare_insert_delete,RBT,2,,,57380659.0,ns,2
Compare_insert_delete,RBT,2,,,57355406.0,ns,2
Compare_insert_delete,RBT,2,,,57577689.0,ns,2
Compare_insert_delete,RBT,2,,,57494066.0,ns,2
Compare_insert_delete,RBT,2,,,57356224.0,ns,2
Compare_insert_delete,RBT,2,,,57600931.0,ns,2
Compare_insert_delete,RBT,2,,,57522403.0,ns,2
Compare_insert_delete,RBT,2,,,57278261.0,ns,2
Compare_insert_delete,RBT,2,,,57780176.0,ns,2
Compare_insert_delete,RBT,2,,,57661312.0,ns,2
Compare_insert_delete,RBT,2,,,57228908.0,ns,2
Compare_insert_delete,RBT,2,,,60443602.0,ns,2
Compare_insert_delete,RBT,2,,,57500113.0,ns,2
Compare_insert_delete,RBT,2,,,58230276.0,ns,2
Compare_insert_delete,RBT,2,,,57632892.0,ns,2
Compare_insert_delete,RBT,2,,,57422098.0,ns,2
Compare_insert_delete,RBT,2,,,57712779.0,ns,2
Compare_insert_delete,RBT,2,,,57478354.0,ns,2
Compare_insert_delete,RBT,2,,,57614723.0,ns,2
Compare_insert_delete,RBT,2,,,57707675.0,ns,2
Compare_insert_delete,RBT,2,,,57775645.0,ns,2
Compare_insert_delete,RBT,2,,,57423425.0,ns,2
Compare_insert_delete,RBT,2,,,57579340.0,ns,2
Compare_insert_delete,RBT,2,,,57362367.0,ns,2
Compare_insert_delete,RBT,2,,,57661443.0,ns,2
Compare_insert_delete,RBT,2,,,57751427.0,ns,2
Compare_insert_delete,RBT,2,,,57512719.0,ns,2
Compare_insert_delete,RBT,2,,,61647374.0,ns,2
Compare_insert_delete,RBT,2,,,60551455.0,ns,2
Compare_insert_delete,RBT,2,,,60002167.0,ns,2
Compare_insert_delete,RBT,2,,,57954982.0,ns,2
Compare_insert_delete,RBT,2,,,57592754.0,ns,2
Compare_insert_delete,RBT,2,,,58658350.0,ns,2
Compare_insert_delete,RBT,2,,,57419335.0,ns,2
Compare_insert_delete,RBT,2,,,57868041.0,ns,2
Compare_insert_delete,RBT,2,,,57513262.0,ns,2
Compare_insert_delete,RBT,2,,,57378565.0,ns,2
Compare_insert_delete,RBT,2,,,57692469.0,ns,2
Compare_insert_delete,RBT,2,,,57800111.0,ns,2
Compare_insert_delete,RBT,2,,,57297668.0,ns,2
Compare_insert_delete,RBT,2,,,57716628.0,ns,2
Compare_insert_delete,RBT,2,,,57550717.0,ns,2
Compare_insert_delete,RBT,2,,,57635753.0,ns,2
Compare_insert_delete,RBT,2,,,57388300.0,ns,2
Compare_insert_delete,RBT,2,,,57561064.0,ns,2
Compare_insert_delete,RBT,2,,,58630390.0,ns,2
Compare_insert_delete,RBT,2,,,57444178.0,ns,2
Compare_insert_delete,RBT,2,,,57601990.0,ns,2
Compare_insert_delete,RBT,2,,,57562708.0,ns,2
