group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare_insert_delete,AVL,1,,,53268711.0,ns,3
Compare_insert_delete,AVL,1,,,52147991.0,ns,3
Compare_insert_delete,AVL,1,,,51948898.0,ns,3
Compare_insert_delete,AVL,1,,,52007742.0,ns,3
Compare_insert_delete,AVL,1,,,51989843.0,ns,3
Compare_insert_delete,AVL,1,,,53961011.0,ns,3
Compare_insert_delete,AVL,1,,,61027587.0,ns,3
Compare_insert_delete,AVL,1,,,52034599.0,ns,3
Compare_insert_delete,AVL,1,,,52383465.0,ns,3
Compare_insert_delete,AVL,1,,,51857177.0,ns,3
Compare_insert_delete,AVL,1,,,51827724.0,ns,3
Compare_insert_delete,AVL,1,,,52035512.0,ns,3
Compare_insert_delete,AVL,1,,,51985441.0,ns,3
Compare_insert_delete,AVL,1,,,52060671.0,ns,3
Compare_insert_delete,AVL,1,,,51950117.0,ns,3
Compare_insert_delete,AVL,1,,,51911226.0,ns,3
Compare_insert_delete,AVL,1,,,52225788.0,ns,3
Compare_insert_delete,AVL,1,,,52519448.0,ns,3
Compare_insert_delete,AVL,1,,,52247300.0,ns,3
Compare_insert_delete,AVL,1,,,51969952.0,ns,3
Compare_insert_delete,AVL,1,,,52023632.0,ns,3
Compare_insert_delete,AVL,1,,,51873006.0,ns,3
Compare_insert_delete,AVL,1,,,52142775.0,ns,3
Compare_insert_delete,AVL,1,,,52022915.0,ns,3
Compare_insert_delete,AVL,1,,,53054809.0,ns,3
Compare_insert_delete,AVL,1,,,51994770.0,ns,3
Compare_insert_delete,AVL,1,,,52112666.0,ns,3
Compare_insert_delete,AVL,1,,,52319407.0,ns,3
Compare_insert_delete,AVL,1,,,52263757.0,ns,3
Compare_insert_delete,AVL,1,,,52011623.0,ns,3
Compare_insert_delete,AVL,1,,,52121280.0,ns,3
Compare_insert_delete,AVL,1,,,52163823.0,ns,3
Compare_insert_delete,AVL,1,,,52068539.0,ns,3
Compare_insert_delete,AVL,1,,,51976004.0,ns,3
Compare_insert_delete,AVL,1,,,51989978.0,ns,3
Compare_insert_delete,AVL,1,,,51982789.0,ns,3
Compare_insert_delete,AVL,1,,,52223064.0,ns,3
Compare_insert_delete,AVL,1,,,52134854.0,ns,3
Compare_insert_delete,AVL,1,,,52533324.0,ns,3
Compare_insert_delete,AVL,1,,,52108765.0,ns,3
Compare_insert_delete,AVL,1,,,51930616.0,ns,3
Compare_insert_delete,AVL,1,,,52148280.0,ns,3
Compare_insert_delete,AVL,1,,,52142181.0,ns,3
Compare_insert_delete,AVL,1,,,52790381.0,ns,3
Compare_insert_delete,AVL,1,,,52139394.0,ns,3
Compare_insert_delete,AVL,1,,,52033655.0,ns,3
Compare_insert_delete,AVL,1,,,52212397.0,ns,3
Compare_insert_delete,AVL,1,,,52114396.0,ns,3
Compare_insert_delete,AVL,1,,,52208792.0,ns,3
Compare_insert_delete,AVL,1,,,52139888.0,ns,3
Compare_insert_delete,AVL,1,,,52041788.0,ns,3
Compare_insert_delete,AVL,1,,,52045714.0,ns,3
Compare_insert_delete,AVL,1,,,52105168.0,ns,3
Compare_insert_delete,AVL,1,,,52008733.0,ns,3
Compare_insert_delete,AVL,1,,,52094252.0,ns,3
Compare_insert_delete,AVL,1,,,53046817.0,ns,3
Compare_insert_delete,AVL,1,,,52119207.0,ns,3
Compare_insert_delete,AVL,1,,,51988977.0,ns,3
Compare_insert_delete,AVL,1,,,52013732.0,ns,3
Compare_insert_delete,AVL,1,,,52487571.0,ns,3
Compare_insert_delete,AVL,1,,,51850168.0,ns,3
Compare_insert_delete,AVL,1,,,52173386.0,ns,3
Compare_insert_delete,AVL,1,,,53622566.0,ns,3
Compare_insert_delete,AVL,1,,,52141011.0,ns,3
Compare_insert_delete,AVL,1,,,52356898.0,ns,3
Compare_insert_delete,AVL,1,,,52119267.0,ns,3
Compare_insert_delete,AVL,1,,,52125668.0,ns,3
Compare_insert_delete,AVL,1,,,52058343.0,ns,3
Compare_insert_delete,AVL,1,,,52278656.0,ns,3
Compare_insert_delete,AVL,1,,,51989219.0,ns,3
Compare_insert_delete,AVL,1,,,52376602.0,ns,3
Compare_insert_delete,AVL,1,,,52471984.0,ns,3
Compare_insert_delete,AVL,1,,,52046314.0,ns,3
Compare_insert_delete,AVL,1,,,51978482.0,ns,3
Compare_insert_delete,AVL,1,,,52141883.0,ns,3
Compare_insert_delete,AVL,1,,,52087041.0,ns,3
Compare_insert_delete,AVL,1,,,51909525.0,ns,3
Compare_insert_delete,AVL,1,,,52071373.0,ns,3
Compare_insert_delete,AVL,1,,,52147457.0,ns,3
Compare_insert_delete,AVL,1,,,51984064.0,ns,3
Compare_insert_delete,AVL,1,,,52487218.0,ns,3
Compare_insert_delete,AVL,1,,,53093605.0,ns,3
Compare_insert_delete,AVL,1,,,51922506.0,ns,3
Compare_insert_delete,AVL,1,,,52223025.0,ns,3
Compare_insert_delete,AVL,1,,,51982177.0,ns,3
Compare_insert_delete,AVL,1,,,52273245.0,ns,3
Compare_insert_delete,AVL,1,,,52074635.0,ns,3
Compare_insert_delete,AVL,1,,,52021190.0,ns,3
Compare_insert_delete,AVL,1,,,52072082.0,ns,3
Compare_insert_delete,AVL,1,,,52098080.0,ns,3
Compare_insert_delete,AVL,1,,,51923743.0,ns,3
Compare_insert_delete,AVL,1,,,52048114.0,ns,3
Compare_insert_delete,AVL,1,,,52211545.0,ns,3
Compare_insert_delete,AVL,1,,,52034748.0,ns,3
Compare_insert_delete,AVL,1,,,52167969.0,ns,3
Compare_insert_delete,AVL,1,,,52042283.0,ns,3
Compare_insert_delete,AVL,1,,,52252432.0,ns,3
Compare_insert_delete,AVL,1,,,52096728.0,ns,3
Compare_insert_delete,AVL,1,,,52017252.0,ns,3
Compare_insert_delete,AVL,1,,,51922996.0,ns,3
